loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
20425.0,0.2305,576.38,MORTGAGE,50000.0,Not Verified,n,68.03,2.0,0.0,20.0,0.0,21552.0,35.0,w,16817.18,16817.18,10348.68,10348.68,3607.82,6740.86,0.0,0.0,0.0,576.38,0.0,1.0,Joint App,0.0,0.0,305176.0,3.0,12.0,2.0,2.0,2.0,97563.0,74.0,2.0,2.0,7891.0,70.0,34600.0,1.0,3.0,2.0,4.0,15259.0,2888.0,87.7,0.0,0.0,148.0,136.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,22.0,7.0,12.0,5.0,20.0,0.0,0.0,2.0,4.0,88.6,50.0,0.0,0.0,391968.0,119115.0,23500.0,138418.0,N,N,high_risk
17500.0,0.1862,450.31,RENT,56000.0,Not Verified,n,27.07,0.0,1.0,10.0,1.0,902.0,36.0,w,14281.48,14281.48,7186.86,7186.86,3218.52,3968.34,0.0,0.0,0.0,450.31,0.0,1.0,Joint App,0.0,0.0,52681.0,4.0,3.0,6.0,8.0,2.0,51779.0,92.0,1.0,5.0,902.0,80.0,9700.0,4.0,2.0,6.0,13.0,5268.0,5598.0,13.9,0.0,0.0,220.0,178.0,11.0,2.0,0.0,11.0,3.0,2.0,1.0,1.0,3.0,5.0,24.0,6.0,12.0,1.0,10.0,0.0,0.0,0.0,7.0,90.3,0.0,1.0,0.0,65860.0,52681.0,6500.0,56160.0,N,N,high_risk
31900.0,0.08810000000000001,1011.6,RENT,75000.0,Not Verified,n,26.67,0.0,0.0,12.0,0.0,6402.0,22.0,w,23749.41,23749.41,11874.51,11874.51,8150.59,3723.92,0.0,0.0,0.0,1011.6,0.0,1.0,Individual,0.0,0.0,57205.0,0.0,5.0,3.0,4.0,7.0,50803.0,75.0,0.0,1.0,1325.0,66.0,18100.0,5.0,0.0,7.0,5.0,4767.0,4186.0,37.5,0.0,0.0,141.0,161.0,19.0,7.0,0.0,19.0,11.0,0.0,4.0,7.0,4.0,5.0,8.0,7.0,14.0,7.0,12.0,0.0,0.0,0.0,3.0,95.5,25.0,0.0,0.0,86235.0,57205.0,6700.0,68135.0,N,N,high_risk
35000.0,0.28800000000000003,1106.71,MORTGAGE,70000.0,Verified,n,52.44,1.0,1.0,9.0,0.0,58174.0,31.0,w,27876.87,27876.87,20971.49,20971.49,7123.13,13848.36,0.0,0.0,0.0,3320.13,1.0,1.0,Joint App,0.0,399.0,509156.0,0.0,2.0,0.0,0.0,27.0,60575.0,37.0,2.0,2.0,14369.0,76.0,64500.0,3.0,2.0,4.0,2.0,56573.0,5006.0,84.2,0.0,0.0,125.0,189.0,7.0,7.0,3.0,10.0,0.0,0.0,4.0,6.0,4.0,7.0,11.0,6.0,17.0,6.0,9.0,0.0,0.0,0.0,2.0,96.8,75.0,0.0,0.0,580730.0,118749.0,31700.0,98529.0,N,N,high_risk
26575.0,0.1308,605.76,MORTGAGE,198000.0,Not Verified,n,16.77,1.0,1.0,30.0,0.0,53902.0,43.0,w,23209.17,23209.17,8382.49,8382.49,3365.83,5016.66,0.0,0.0,0.0,605.76,0.0,1.0,Individual,0.0,0.0,457201.0,1.0,2.0,0.0,1.0,21.0,45780.0,74.0,3.0,7.0,9999.0,54.0,124100.0,1.0,6.0,2.0,8.0,15766.0,53786.0,40.4,0.0,0.0,134.0,199.0,2.0,2.0,2.0,2.0,0.0,0.0,10.0,13.0,17.0,22.0,8.0,27.0,33.0,13.0,30.0,0.0,0.0,0.0,3.0,97.7,23.5,0.0,0.0,559705.0,99682.0,90300.0,62155.0,N,N,high_risk
26025.0,0.0756,810.26,MORTGAGE,185000.0,Source Verified,n,25.34,0.0,3.0,14.0,0.0,26095.0,38.0,w,13839.58,13839.58,14573.75,14573.75,12185.42,2388.33,0.0,0.0,0.0,810.26,0.0,1.0,Individual,0.0,0.0,602954.0,2.0,4.0,3.0,6.0,6.0,68807.0,60.0,2.0,2.0,15361.0,29.0,160100.0,4.0,0.0,7.0,9.0,43068.0,94923.0,14.1,0.0,0.0,104.0,351.0,4.0,4.0,7.0,4.0,1.0,0.0,3.0,4.0,6.0,8.0,19.0,9.0,12.0,4.0,14.0,0.0,0.0,0.0,5.0,100.0,16.7,0.0,0.0,795487.0,94902.0,120200.0,117637.0,N,N,high_risk
25000.0,0.1862,643.3,MORTGAGE,30000.0,Not Verified,n,91.32,0.0,2.0,12.0,0.0,7919.0,19.0,w,0.0,0.0,617.44,617.44,190.73,426.71,0.0,0.0,0.0,643.3,0.0,1.0,Joint App,0.0,0.0,36531.0,0.0,2.0,0.0,2.0,16.0,16315.0,40.0,0.0,2.0,1902.0,48.0,16300.0,1.0,1.0,3.0,5.0,3321.0,8381.0,48.6,0.0,0.0,149.0,121.0,16.0,16.0,0.0,16.0,0.0,0.0,7.0,7.0,8.0,10.0,6.0,8.0,12.0,7.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,76279.0,36531.0,16300.0,41299.0,N,N,high_risk
16000.0,0.0756,498.15,OWN,80000.0,Not Verified,n,21.98,0.0,0.0,10.0,0.0,22244.0,16.0,w,0.0,0.0,6220.16,6220.16,5028.28,1191.88,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,23718.0,0.0,1.0,0.0,0.0,34.0,1474.0,9.0,2.0,2.0,7932.0,39.0,35800.0,1.0,0.0,1.0,2.0,2372.0,8482.0,64.2,0.0,0.0,85.0,144.0,7.0,7.0,0.0,35.0,7.0,0.0,5.0,7.0,6.0,9.0,2.0,9.0,14.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,51800.0,23718.0,28800.0,16000.0,N,N,high_risk
11000.0,0.11019999999999999,360.24,MORTGAGE,90000.0,Not Verified,n,11.19,0.0,1.0,7.0,0.0,10604.0,7.0,w,6809.01,6809.01,5757.11,5757.11,4190.99,1566.12,0.0,0.0,0.0,360.24,0.0,1.0,Individual,0.0,0.0,32142.0,2.0,2.0,1.0,1.0,4.0,21538.0,60.0,1.0,2.0,3666.0,64.0,13900.0,1.0,0.0,2.0,3.0,4592.0,3164.0,73.9,0.0,0.0,40.0,51.0,3.0,3.0,0.0,3.0,4.0,0.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,49972.0,32142.0,12100.0,36072.0,N,N,high_risk
6475.0,0.11710000000000001,214.17,RENT,8400.0,Not Verified,n,48.43,0.0,0.0,6.0,0.0,182.0,7.0,w,0.0,0.0,2780.0,2780.0,2081.94,698.06,0.0,0.0,0.0,0.0,0.0,1.0,Joint App,0.0,0.0,6330.0,2.0,1.0,0.0,1.0,20.0,6148.0,59.0,2.0,3.0,172.0,39.0,6000.0,1.0,0.0,0.0,4.0,1055.0,3128.0,5.2,0.0,0.0,56.0,56.0,3.0,3.0,0.0,20.0,20.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0,85.7,0.0,0.0,0.0,16357.0,6330.0,3300.0,10357.0,N,N,high_risk
10625.0,0.1524,254.11,RENT,60000.0,Source Verified,n,27.68,0.0,1.0,18.0,1.0,10342.0,39.0,w,9675.59,9675.59,3294.44,3294.44,949.41,2345.03,0.0,0.0,0.0,254.11,0.0,1.0,Individual,0.0,0.0,61580.0,2.0,5.0,1.0,5.0,5.0,51238.0,75.0,1.0,6.0,1219.0,67.0,22200.0,6.0,2.0,8.0,11.0,3421.0,1639.0,60.0,0.0,0.0,148.0,52.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,7.0,4.0,5.0,24.0,12.0,14.0,7.0,18.0,0.0,0.0,0.0,2.0,97.1,50.0,1.0,0.0,91192.0,61580.0,4100.0,68012.0,N,N,high_risk
5500.0,0.1308,185.53,MORTGAGE,90000.0,Not Verified,n,9.05,0.0,1.0,10.0,0.0,5317.0,44.0,f,0.0,0.0,1851.3,1851.3,1319.22,532.08,0.0,0.0,0.0,185.53,0.0,1.0,Individual,0.0,9628.0,27606.0,2.0,4.0,1.0,1.0,8.0,22289.0,71.0,3.0,3.0,2880.0,41.0,35100.0,2.0,0.0,12.0,5.0,2761.0,28443.0,15.6,0.0,0.0,196.0,202.0,2.0,2.0,7.0,3.0,2.0,9.0,2.0,3.0,4.0,13.0,21.0,6.0,16.0,3.0,10.0,0.0,0.0,0.0,5.0,77.3,25.0,0.0,0.0,66682.0,27606.0,33700.0,31582.0,N,N,high_risk
5300.0,0.1612,186.65,RENT,55000.0,Source Verified,n,24.83,0.0,0.0,8.0,0.0,9608.0,10.0,f,0.0,0.0,1165.15,1165.15,582.96,532.19,0.0,50.0,9.0000000016,559.95,0.0,1.0,Individual,0.0,0.0,23339.0,1.0,3.0,1.0,2.0,4.0,13731.0,55.0,0.0,0.0,7490.0,51.0,20900.0,1.0,0.0,0.0,2.0,2917.0,11292.0,46.0,0.0,0.0,59.0,109.0,29.0,4.0,0.0,29.0,17.0,0.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,45908.0,23339.0,20900.0,25008.0,N,N,high_risk
7000.0,0.1033,226.96,OWN,52000.0,Not Verified,n,6.46,0.0,0.0,6.0,0.0,4923.0,6.0,f,0.0,0.0,676.86,676.86,359.07,317.79,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,10550.0,0.0,1.0,1.0,1.0,7.0,5627.0,85.0,2.0,2.0,2588.0,51.0,14000.0,1.0,0.0,1.0,3.0,1758.0,9077.0,35.2,0.0,0.0,7.0,77.0,8.0,7.0,0.0,8.0,7.0,0.0,2.0,2.0,5.0,5.0,1.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,20600.0,10550.0,14000.0,6600.0,N,N,high_risk
6000.0,0.1308,202.4,MORTGAGE,98000.0,Source Verified,n,12.28,1.0,1.0,7.0,0.0,12540.0,21.0,w,0.0,0.0,625.44,625.44,275.49,124.95,0.0,225.0,40.5,202.4,0.0,1.0,Individual,0.0,5000.0,294966.0,2.0,2.0,3.0,3.0,3.0,85910.0,97.0,1.0,1.0,8268.0,81.0,20600.0,0.0,5.0,2.0,4.0,42138.0,6060.0,67.4,0.0,0.0,162.0,230.0,6.0,3.0,1.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,12.0,4.0,8.0,3.0,7.0,0.0,0.0,1.0,4.0,85.7,33.3,0.0,0.0,351196.0,98450.0,18600.0,85616.0,N,N,high_risk
12750.0,0.1862,464.92,MORTGAGE,37000.0,Verified,n,66.07,0.0,0.0,9.0,0.0,3411.0,13.0,w,7261.54,7261.54,8355.85,8355.85,5488.46,2867.39,0.0,0.0,0.0,465.0,0.0,1.0,Joint App,0.0,0.0,82663.0,0.0,4.0,1.0,2.0,7.0,79252.0,59.0,0.0,0.0,1660.0,54.0,11900.0,0.0,0.0,1.0,2.0,10333.0,5189.0,39.7,0.0,0.0,151.0,151.0,59.0,7.0,0.0,59.0,9.0,0.0,3.0,3.0,4.0,4.0,8.0,5.0,5.0,3.0,9.0,0.0,0.0,0.0,1.0,84.6,33.3,0.0,0.0,116192.0,82663.0,8600.0,104292.0,N,N,high_risk
17000.0,0.1308,387.5,RENT,50000.0,Source Verified,n,34.47,0.0,0.0,9.0,0.0,13302.0,11.0,w,13724.29,13724.29,5800.15,5800.15,3275.71,2524.44,0.0,0.0,0.0,387.5,0.0,1.0,Individual,0.0,0.0,64936.0,1.0,5.0,1.0,1.0,11.0,51634.0,76.0,1.0,3.0,7466.0,68.0,27700.0,0.0,4.0,0.0,4.0,7215.0,8198.0,61.9,0.0,0.0,111.0,25.0,4.0,4.0,0.0,4.0,20.0,0.0,3.0,3.0,3.0,3.0,7.0,4.0,4.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,95352.0,64936.0,21500.0,67652.0,N,N,high_risk
36000.0,0.20550000000000002,964.84,MORTGAGE,37440.0,Verified,n,63.59,0.0,1.0,8.0,0.0,30088.0,15.0,w,0.0,0.0,6941.42,6941.42,1412.11,1441.31,0.0,4088.0,735.84,0.0,0.0,1.0,Joint App,0.0,0.0,313593.0,1.0,3.0,1.0,1.0,5.0,43879.0,69.0,0.0,0.0,17974.0,74.0,35600.0,0.0,0.0,1.0,1.0,39199.0,4514.0,87.0,0.0,0.0,156.0,184.0,33.0,5.0,2.0,36.0,0.0,0.0,3.0,4.0,3.0,5.0,7.0,4.0,6.0,4.0,8.0,0.0,0.0,0.0,1.0,93.3,66.7,0.0,0.0,352731.0,73967.0,34600.0,63773.0,N,N,high_risk
25000.0,0.20550000000000002,670.03,MORTGAGE,140000.0,Source Verified,n,25.85,0.0,1.0,19.0,0.0,78919.0,53.0,w,23360.0,23360.0,8048.04,8048.04,1640.0,6408.04,0.0,0.0,0.0,684.82,0.0,1.0,Individual,0.0,0.0,343661.0,1.0,5.0,1.0,4.0,4.0,84085.0,97.0,0.0,1.0,16121.0,79.0,110400.0,3.0,0.0,2.0,6.0,20215.0,22249.0,77.9,0.0,0.0,173.0,303.0,20.0,4.0,3.0,39.0,1.0,0.0,9.0,11.0,10.0,14.0,29.0,13.0,21.0,11.0,19.0,0.0,0.0,0.0,1.0,100.0,55.6,0.0,0.0,390967.0,163004.0,100600.0,93739.0,N,N,high_risk
15500.0,0.1612,377.92,RENT,105000.0,Source Verified,n,15.49,0.0,0.0,13.0,0.0,6098.0,20.0,f,12070.25,12070.25,6788.68,6788.68,3429.75,3358.93,0.0,0.0,0.0,377.92,0.0,1.0,Individual,0.0,0.0,59892.0,1.0,3.0,1.0,3.0,7.0,53794.0,87.0,2.0,4.0,2394.0,49.0,29000.0,2.0,3.0,1.0,7.0,7487.0,12902.0,32.1,0.0,0.0,93.0,102.0,3.0,3.0,0.0,3.0,7.0,0.0,3.0,3.0,8.0,13.0,5.0,10.0,15.0,3.0,13.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,94306.0,59892.0,19000.0,65306.0,N,N,high_risk
2400.0,0.20550000000000002,89.87,RENT,32680.0,Not Verified,n,35.22,0.0,1.0,6.0,0.0,1600.0,16.0,f,1416.47,1416.47,1614.92,1614.92,983.53,631.39,0.0,0.0,0.0,89.87,0.0,1.0,Individual,0.0,0.0,19112.0,0.0,2.0,1.0,1.0,8.0,17512.0,75.0,1.0,4.0,1376.0,45.0,19100.0,5.0,1.0,10.0,5.0,3185.0,17500.0,8.4,0.0,0.0,121.0,235.0,8.0,8.0,0.0,18.0,0.0,0.0,2.0,2.0,4.0,8.0,4.0,4.0,12.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,42467.0,19112.0,19100.0,23367.0,N,N,high_risk
6000.0,0.2305,232.42,MORTGAGE,48000.0,Not Verified,n,10.88,0.0,1.0,6.0,1.0,5536.0,9.0,w,0.0,0.0,3555.52,3555.52,2344.74,1210.78,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,10098.0,1.0,1.0,1.0,1.0,12.0,4562.0,65.0,1.0,1.0,3992.0,39.0,18800.0,0.0,0.0,2.0,2.0,1683.0,39.0,99.2,0.0,0.0,12.0,44.0,3.0,3.0,0.0,3.0,6.0,0.0,2.0,4.0,2.0,2.0,1.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,25800.0,10098.0,4600.0,7000.0,N,N,high_risk
10000.0,0.2565,401.05,RENT,62000.0,Verified,n,16.24,0.0,1.0,17.0,0.0,5426.0,20.0,f,0.0,0.0,5951.95,5951.95,378.6,1221.62,0.0,4351.73,783.3114,401.05,0.0,1.0,Individual,0.0,0.0,44683.0,2.0,10.0,1.0,1.0,1.0,39257.0,89.0,1.0,3.0,1999.0,83.0,9800.0,2.0,3.0,6.0,4.0,2628.0,1589.0,75.2,0.0,0.0,65.0,40.0,4.0,1.0,0.0,4.0,1.0,0.0,3.0,5.0,3.0,3.0,11.0,7.0,9.0,5.0,17.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,53950.0,44683.0,6400.0,44150.0,N,N,high_risk
19000.0,0.1862,488.91,OWN,66000.0,Not Verified,n,23.22,0.0,1.0,11.0,0.0,6261.0,15.0,w,18359.26,18359.26,4894.46,4894.46,640.74,4253.72,0.0,0.0,0.0,488.91,0.0,1.0,Individual,0.0,0.0,26334.0,3.0,4.0,3.0,3.0,4.0,20073.0,46.0,1.0,2.0,1249.0,43.0,17100.0,2.0,0.0,2.0,5.0,2394.0,3999.0,38.5,0.0,0.0,77.0,67.0,3.0,3.0,0.0,31.0,4.0,1.0,3.0,6.0,3.0,3.0,6.0,7.0,8.0,6.0,11.0,0.0,0.0,0.0,4.0,93.3,0.0,0.0,0.0,61063.0,26334.0,6500.0,43963.0,N,N,high_risk
4500.0,0.17739999999999997,162.1,MORTGAGE,120000.0,Not Verified,n,19.26,0.0,2.0,14.0,1.0,7817.0,32.0,w,0.0,0.0,1778.66,1778.66,1132.59,646.07,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,352602.0,4.0,5.0,4.0,5.0,4.0,80271.0,80.0,1.0,3.0,1338.0,48.0,24700.0,1.0,8.0,7.0,8.0,25186.0,2562.0,34.3,0.0,0.0,141.0,176.0,4.0,4.0,2.0,4.0,4.0,0.0,1.0,3.0,2.0,6.0,9.0,8.0,21.0,3.0,14.0,0.0,0.0,0.0,5.0,96.3,50.0,1.0,0.0,404115.0,88088.0,3900.0,95650.0,N,N,high_risk
26000.0,0.1524,904.36,MORTGAGE,130000.0,Source Verified,n,15.41,0.0,1.0,12.0,0.0,26147.0,29.0,w,0.0,0.0,5849.53,5849.53,574.16,308.19,0.0,4967.18,894.0924,0.0,0.0,1.0,Individual,0.0,0.0,370498.0,3.0,2.0,2.0,2.0,2.0,24629.0,88.0,1.0,3.0,8418.0,74.0,40800.0,2.0,4.0,7.0,7.0,30875.0,5120.0,79.2,0.0,0.0,112.0,154.0,6.0,2.0,6.0,6.0,2.0,0.0,5.0,8.0,6.0,6.0,11.0,9.0,12.0,8.0,12.0,0.0,0.0,0.0,5.0,100.0,66.7,0.0,0.0,389091.0,50776.0,24600.0,28042.0,N,N,high_risk
20000.0,0.08810000000000001,634.23,MORTGAGE,65000.0,Source Verified,n,21.23,0.0,2.0,20.0,1.0,12470.0,31.0,w,0.0,0.0,9503.66,9503.66,7698.9,1804.76,0.0,0.0,0.0,634.23,0.0,1.0,Individual,0.0,50.0,212056.0,6.0,5.0,3.0,3.0,6.0,54161.0,97.0,5.0,9.0,6194.0,63.0,50200.0,0.0,0.0,2.0,13.0,10603.0,18174.0,36.9,0.0,0.0,169.0,56.0,2.0,2.0,2.0,5.0,2.0,0.0,3.0,8.0,5.0,7.0,11.0,14.0,17.0,8.0,20.0,0.0,0.0,0.0,8.0,100.0,40.0,1.0,0.0,254799.0,66631.0,28800.0,55599.0,N,N,high_risk
5825.0,0.2565,233.61,MORTGAGE,130000.0,Not Verified,n,36.68,0.0,0.0,26.0,0.0,71826.0,46.0,w,0.0,0.0,692.53,692.53,334.34,358.19,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,347850.0,0.0,6.0,0.0,2.0,15.0,62041.0,74.0,1.0,3.0,7857.0,75.0,94300.0,1.0,6.0,0.0,6.0,13379.0,15800.0,77.4,0.0,0.0,268.0,373.0,12.0,12.0,2.0,12.0,15.0,0.0,12.0,15.0,13.0,16.0,20.0,18.0,24.0,15.0,26.0,0.0,0.0,0.0,1.0,97.8,61.5,0.0,0.0,409961.0,133867.0,69900.0,84038.0,N,N,high_risk
24000.0,0.14300000000000002,823.77,MORTGAGE,170000.0,Not Verified,n,23.29,1.0,0.0,17.0,0.0,46960.0,26.0,w,16206.06,16206.06,12337.49,12337.49,7793.94,4543.55,0.0,0.0,0.0,823.77,0.0,1.0,Individual,0.0,0.0,483895.0,0.0,3.0,0.0,1.0,20.0,32106.0,48.0,1.0,2.0,9758.0,57.0,73000.0,0.0,0.0,1.0,3.0,30243.0,24621.0,65.2,0.0,0.0,130.0,313.0,12.0,12.0,2.0,23.0,12.0,0.0,9.0,11.0,10.0,12.0,5.0,13.0,19.0,11.0,17.0,0.0,0.0,0.0,1.0,96.0,70.0,0.0,0.0,563462.0,79066.0,70800.0,66562.0,N,N,high_risk
24000.0,0.2565,713.61,RENT,78800.0,Verified,n,23.85,0.0,1.0,13.0,1.0,17262.0,18.0,w,19862.51,19862.51,12810.81,12810.81,4137.49,8673.32,0.0,0.0,0.0,713.62,0.0,1.0,Individual,0.0,345.0,37523.0,0.0,2.0,0.0,2.0,13.0,20261.0,71.0,0.0,3.0,5469.0,65.0,27200.0,2.0,0.0,1.0,5.0,2886.0,6274.0,72.4,0.0,0.0,105.0,79.0,18.0,13.0,0.0,18.0,5.0,0.0,8.0,9.0,8.0,8.0,7.0,11.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,88.2,50.0,1.0,0.0,71922.0,37523.0,22700.0,44722.0,N,N,high_risk
20000.0,0.17739999999999997,720.45,RENT,65000.0,Not Verified,n,12.65,1.0,0.0,10.0,0.0,3559.0,13.0,w,13411.91,13411.91,11147.55,11147.55,6588.09,4559.46,0.0,0.0,0.0,360.5,0.0,1.0,Individual,0.0,1760.0,21434.0,0.0,4.0,0.0,2.0,17.0,17875.0,75.0,0.0,4.0,1713.0,61.0,11200.0,0.0,1.0,1.0,6.0,2143.0,3441.0,50.8,0.0,0.0,155.0,42.0,16.0,16.0,0.0,16.0,10.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,84.6,25.0,0.0,0.0,34998.0,21434.0,7000.0,23798.0,N,N,high_risk
5000.0,0.11710000000000001,165.38,MORTGAGE,65000.0,Not Verified,n,14.25,1.0,1.0,15.0,0.0,14753.0,27.0,w,3126.8,3126.8,2477.45,2477.45,1873.2,604.25,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,18727.0,1.0,1.0,1.0,1.0,11.0,3974.0,80.0,2.0,8.0,5940.0,41.0,40800.0,1.0,0.0,2.0,9.0,1248.0,18465.0,44.0,0.0,0.0,45.0,122.0,4.0,4.0,0.0,4.0,4.0,0.0,7.0,10.0,7.0,8.0,3.0,14.0,24.0,10.0,15.0,0.0,0.0,0.0,3.0,88.9,0.0,0.0,0.0,45800.0,18727.0,33000.0,5000.0,N,N,high_risk
36000.0,0.0756,1120.82,RENT,107000.0,Not Verified,n,22.04,0.0,0.0,16.0,0.0,43280.0,35.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,49581.0,3.0,1.0,0.0,1.0,24.0,6301.0,34.0,5.0,6.0,5664.0,35.0,123200.0,0.0,0.0,1.0,7.0,3099.0,55857.0,31.9,0.0,0.0,123.0,179.0,3.0,3.0,0.0,3.0,7.0,0.0,7.0,11.0,9.0,14.0,7.0,15.0,27.0,11.0,16.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,141842.0,49581.0,82000.0,18642.0,N,N,high_risk
18075.0,0.28800000000000003,571.54,MORTGAGE,73381.6,Source Verified,n,27.23,0.0,2.0,24.0,0.0,13151.0,29.0,w,16959.87,16959.87,5826.5,5826.5,1115.13,4711.37,0.0,0.0,0.0,347.48,0.0,1.0,Individual,0.0,0.0,105589.0,2.0,6.0,1.0,4.0,10.0,18360.0,63.0,5.0,8.0,3682.0,56.0,26700.0,3.0,0.0,3.0,13.0,5028.0,4920.0,69.6,0.0,0.0,127.0,63.0,1.0,1.0,2.0,1.0,0.0,1.0,7.0,13.0,9.0,10.0,8.0,17.0,19.0,13.0,24.0,0.0,0.0,0.0,6.0,96.6,28.6,0.0,0.0,133942.0,31511.0,16200.0,29242.0,N,N,high_risk
26000.0,0.1524,621.82,MORTGAGE,72000.0,Not Verified,n,33.42,0.0,0.0,9.0,0.0,17953.0,25.0,w,20174.28,20174.28,11170.75,11170.75,5825.72,5345.03,0.0,0.0,0.0,621.82,0.0,1.0,Joint App,0.0,249.0,106290.0,2.0,2.0,1.0,5.0,3.0,88337.0,88.0,3.0,3.0,8317.0,52.0,41600.0,1.0,2.0,6.0,8.0,11810.0,23347.0,43.5,0.0,0.0,62.0,212.0,5.0,3.0,5.0,5.0,3.0,0.0,4.0,4.0,6.0,10.0,7.0,7.0,13.0,4.0,9.0,0.0,0.0,0.0,4.0,80.0,33.3,0.0,0.0,132187.0,106290.0,41300.0,90587.0,N,N,high_risk
25000.0,0.20550000000000002,670.03,RENT,65000.0,Not Verified,n,23.41,0.0,1.0,9.0,0.0,11609.0,14.0,w,0.0,0.0,641.49,641.49,241.91,399.58,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,64929.0,2.0,2.0,1.0,2.0,5.0,53320.0,87.0,1.0,1.0,6139.0,73.0,28200.0,3.0,1.0,3.0,3.0,7214.0,7191.0,61.8,0.0,0.0,64.0,111.0,6.0,5.0,0.0,6.0,5.0,0.0,3.0,3.0,5.0,6.0,5.0,7.0,9.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,89305.0,64929.0,18800.0,61105.0,N,N,high_risk
5475.0,0.2565,219.58,RENT,180000.0,Verified,n,31.13,0.0,1.0,10.0,0.0,54920.0,24.0,w,0.0,0.0,2425.53,2425.53,385.0,1149.88,0.0,890.65,160.317,219.58,0.0,1.0,Individual,0.0,0.0,144382.0,1.0,5.0,2.0,5.0,6.0,77824.0,69.0,0.0,1.0,20054.0,78.0,56900.0,1.0,0.0,2.0,6.0,14438.0,1980.0,96.5,0.0,0.0,144.0,264.0,22.0,6.0,1.0,22.0,6.0,0.0,4.0,4.0,4.0,7.0,15.0,4.0,7.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,209191.0,144382.0,56900.0,113047.0,N,N,high_risk
